depth,qubits,qasm_definition
5,4,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[4]; creg c[4]; rccx q[1],q[2],q[3]; ry(3.725414882635501) q[0]; csx q[1],q[3]; swap q[0],q[2]; rccx q[2],q[0],q[1]; ccz q[3],q[1],q[2]; u3(1.2369821422957292,5.142023883139946,3.9103983378515648) q[0]; ccx q[2],q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
5,4,"OPENQASM 2.0; include ""qelib1.inc""; gate xx_plus_yy(param0,param1) q0,q1 { rz(param1) q0; rz(-pi/2) q1; sx q1; rz(pi/2) q1; s q0; cx q1,q0; ry(-param0/2) q1; ry(-param0/2) q0; cx q1,q0; sdg q0; rz(-pi/2) q1; sxdg q1; rz(pi/2) q1; rz(-param1) q0; } gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[4]; creg c[4]; u(2.1789379036438272,2.8871179353275487,4.519930184131149) q[0]; cswap q[2],q[1],q[3]; xx_plus_yy(0.09822022539465966,0.8455434293275845) q[3],q[1]; u(3.4049077312606317,5.168205965630113,0.978337800287128) q[2]; cswap q[0],q[3],q[1]; rccx q[0],q[3],q[1]; r(1.4465043754006437,2.698772123020295) q[2]; h q[3]; ccz q[1],q[2],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
5,3,"OPENQASM 2.0; include ""qelib1.inc""; gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ecr q0,q1 { rzx(pi/4) q0,q1; x q0; rzx(-pi/4) q0,q1; } qreg q[3]; creg c[3]; x q[2]; cu1(3.1501080621404127) q[1],q[0]; y q[0]; rxx(2.356797177020227) q[2],q[1]; ccx q[2],q[0],q[1]; ecr q[1],q[0]; ry(1.2752333178854285) q[2]; crz(5.971584635847957) q[1],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
5,3,"OPENQASM 2.0; include ""qelib1.inc""; gate xx_minus_yy(param0,param1) q0,q1 { rz(-param1) q1; rz(-pi/2) q0; sx q0; rz(pi/2) q0; s q1; cx q0,q1; ry(param0/2) q0; ry(-param0/2) q1; cx q0,q1; sdg q1; rz(-pi/2) q0; sxdg q0; rz(pi/2) q0; rz(param1) q1; } qreg q[3]; creg c[3]; sx q[1]; xx_minus_yy(1.5473229002379996,2.24430342626517) q[0],q[2]; rccx q[0],q[1],q[2]; ch q[2],q[0]; cswap q[0],q[2],q[1]; csx q[2],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
5,5,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[5]; creg c[5]; cswap q[3],q[0],q[4]; u3(0.26771976178493123,3.7788049596697446,0.4422114614555372) q[1]; id q[2]; tdg q[0]; rccx q[2],q[3],q[1]; t q[4]; ccz q[2],q[4],q[1]; cp(2.6019408411020706) q[3],q[0]; ccx q[4],q[0],q[3]; rz(1.0310749578192364) q[1]; rx(2.1896534821367575) q[2]; u1(0.7319785937790686) q[4]; p(1.6179843374671787) q[2]; y q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
5,2,"OPENQASM 2.0; include ""qelib1.inc""; gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } qreg q[2]; creg c[2]; sxdg q[1]; y q[0]; y q[1]; sx q[0]; cs q[1],q[0]; h q[1]; r(5.978164111582658,4.031826796248102) q[0]; cu1(5.220609881523192) q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
5,2,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[2]; creg c[2]; sxdg q[0]; sx q[1]; y q[0]; u3(4.303524260921988,1.1881544984121735,5.686360484105332) q[1]; h q[1]; x q[0]; s q[0]; id q[1]; s q[0]; t q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
5,2,"OPENQASM 2.0; include ""qelib1.inc""; gate csdg q0,q1 { p(-pi/4) q0; cx q0,q1; p(pi/4) q1; cx q0,q1; p(-pi/4) q1; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } qreg q[2]; creg c[2]; cu(4.296522428190879,0.6354476681279305,4.7422780318143065,5.797307612370475) q[1],q[0]; cz q[0],q[1]; csdg q[1],q[0]; rxx(5.879363631219108) q[1],q[0]; rzx(5.509463738692409) q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
5,3,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[3]; creg c[3]; rzz(0.9164115011320237) q[1],q[2]; sxdg q[0]; cz q[2],q[1]; sxdg q[0]; p(1.1914334375679358) q[1]; cy q[2],q[0]; rxx(2.8671449298485725) q[2],q[1]; rx(5.624361127002181) q[0]; ccz q[2],q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
5,4,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } qreg q[4]; creg c[4]; rccx q[1],q[0],q[3]; sxdg q[2]; cswap q[0],q[1],q[2]; ccz q[3],q[2],q[0]; sdg q[1]; crx(6.15397332746583) q[1],q[0]; rzx(4.55644821722201) q[2],q[3]; crx(4.909001670270255) q[2],q[3]; u3(6.165013558393794,3.147497824901658,5.052839152356957) q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
5,5,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } qreg q[5]; creg c[5]; ccx q[4],q[3],q[1]; csx q[2],q[0]; rccx q[0],q[1],q[4]; u2(3.1823778662349493,3.0710849029104823) q[3]; rcccx q[2],q[1],q[3],q[4]; c3sqrtx q[3],q[2],q[0],q[4]; rccx q[3],q[0],q[4]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
5,5,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } qreg q[5]; creg c[5]; crz(4.046482560523877) q[4],q[2]; ccz q[0],q[1],q[3]; sxdg q[2]; z q[0]; cs q[3],q[4]; ccz q[2],q[3],q[1]; rccx q[3],q[1],q[2]; cswap q[2],q[4],q[3]; u(1.8214007343289307,4.472554176731318,1.5785084785356045) q[1]; u3(0.7760699543829553,1.5634233832549458,1.9817303155980825) q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
5,3,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } qreg q[3]; creg c[3]; ccz q[2],q[0],q[1]; u(4.536276800782762,2.435452492548655,4.4911996820795705) q[0]; z q[2]; r(0.6726338792574368,3.050168403120705) q[1]; p(3.81011635926488) q[0]; csx q[2],q[1]; rzx(5.647088409112881) q[1],q[2]; z q[0]; ryy(3.147727264051573) q[1],q[0]; ry(3.766326807691846) q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
5,3,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[3]; creg c[3]; x q[1]; h q[2]; ry(1.2431028514192566) q[0]; crx(0.2986503363197612) q[1],q[2]; z q[0]; cu3(4.718520146251801,2.5629798102488976,4.893688596235225) q[2],q[1]; tdg q[0]; u3(4.330395933058304,3.5146254429308965,4.488787986326508) q[1]; p(1.6438233437914274) q[2]; rccx q[2],q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
5,4,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[4]; creg c[4]; u3(2.5204649024869528,3.3390954708112432,2.954134942629876) q[0]; rzz(0.12167827756742) q[2],q[1]; t q[0]; rccx q[2],q[1],q[3]; p(5.231476762217655) q[2]; ccx q[0],q[3],q[1]; cswap q[1],q[2],q[0]; rx(1.5040353935325677) q[3]; cswap q[3],q[0],q[1]; tdg q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
5,4,"OPENQASM 2.0; include ""qelib1.inc""; gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ecr q0,q1 { rzx(pi/4) q0,q1; x q0; rzx(-pi/4) q0,q1; } qreg q[4]; creg c[4]; s q[2]; u3(3.4977376316738695,5.3422670391124285,1.8342753226094517) q[3]; cu3(0.24680520897381406,1.9792566622824712,3.591892822202832) q[0],q[1]; ecr q[3],q[0]; rx(1.751169271213806) q[1]; u1(1.9836879590512524) q[2]; id q[2]; cswap q[3],q[0],q[1]; u3(3.3792576807315933,2.319061448493109,1.1028570780579579) q[2]; rz(4.118581648853422) q[3]; rzz(0.5773155756420042) q[0],q[1]; u(1.5045063452477534,0.29416696076574367,2.8632318470314777) q[1]; cx q[3],q[0]; tdg q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
5,3,"OPENQASM 2.0; include ""qelib1.inc""; gate csdg q0,q1 { p(-pi/4) q0; cx q0,q1; p(pi/4) q1; cx q0,q1; p(-pi/4) q1; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ecr q0,q1 { rzx(pi/4) q0,q1; x q0; rzx(-pi/4) q0,q1; } qreg q[3]; creg c[3]; csdg q[2],q[1]; ry(2.620510527496682) q[0]; rz(1.8611624068277925) q[1]; ecr q[0],q[2]; cu(5.855325835279915,0.3579177520710561,1.056043693265968,4.782757568343678) q[1],q[0]; y q[2]; u(0.721760077284309,6.252450348613754,4.4845741829173065) q[0]; cswap q[2],q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
5,5,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate xx_plus_yy(param0,param1) q0,q1 { rz(param1) q0; rz(-pi/2) q1; sx q1; rz(pi/2) q1; s q0; cx q1,q0; ry(-param0/2) q1; ry(-param0/2) q0; cx q1,q0; sdg q0; rz(-pi/2) q1; sxdg q1; rz(pi/2) q1; rz(-param1) q0; } qreg q[5]; creg c[5]; rcccx q[3],q[0],q[1],q[4]; tdg q[2]; ccz q[2],q[3],q[0]; cu1(0.6112609914173013) q[1],q[4]; c3sqrtx q[0],q[4],q[2],q[1]; ccx q[0],q[3],q[1]; swap q[4],q[2]; xx_plus_yy(2.311145365313698,6.061317989073333) q[3],q[2]; ccz q[0],q[1],q[4]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
5,4,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[4]; creg c[4]; ccz q[3],q[2],q[1]; h q[0]; cswap q[3],q[1],q[2]; u1(4.885623201711482) q[0]; rccx q[3],q[1],q[0]; t q[2]; rccx q[1],q[2],q[0]; z q[3]; rccx q[0],q[1],q[3]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
5,4,"OPENQASM 2.0; include ""qelib1.inc""; gate xx_minus_yy(param0,param1) q0,q1 { rz(-param1) q1; rz(-pi/2) q0; sx q0; rz(pi/2) q0; s q1; cx q0,q1; ry(param0/2) q0; ry(-param0/2) q1; cx q0,q1; sdg q1; rz(-pi/2) q0; sxdg q0; rz(pi/2) q0; rz(param1) q1; } gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } qreg q[4]; creg c[4]; xx_minus_yy(0.41142175597880376,2.75926607523923) q[2],q[0]; cp(3.620282640615488) q[1],q[3]; cu3(6.248175980307232,5.6946418760565,3.787631148991136) q[0],q[1]; cu(0.46311067436245695,0.8716655254178584,0.15324284832971366,0.48016289151734276) q[3],q[2]; rxx(1.8880997717836883) q[2],q[0]; rzz(3.6142852202916114) q[1],q[3]; cy q[2],q[1]; u(4.459242656258703,0.7208549734612506,0.7185441146201709) q[3]; ryy(2.5088056496979556) q[0],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
5,5,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } gate dcx q0,q1 { cx q0,q1; cx q1,q0; } qreg q[5]; creg c[5]; ch q[3],q[4]; crx(0.04286672265681569) q[0],q[1]; id q[2]; cry(4.837355342069374) q[1],q[3]; swap q[4],q[2]; rcccx q[2],q[0],q[1],q[3]; id q[3]; crz(4.876200608266378) q[2],q[1]; cy q[4],q[0]; cz q[1],q[2]; dcx q[4],q[3]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
5,4,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate dcx q0,q1 { cx q0,q1; cx q1,q0; } qreg q[4]; creg c[4]; ccz q[2],q[3],q[0]; id q[1]; c3sqrtx q[2],q[1],q[3],q[0]; ccz q[0],q[1],q[3]; dcx q[2],q[1]; cswap q[2],q[3],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
5,5,"OPENQASM 2.0; include ""qelib1.inc""; gate dcx q0,q1 { cx q0,q1; cx q1,q0; } qreg q[5]; creg c[5]; ccx q[1],q[3],q[0]; rxx(0.5390293539147903) q[2],q[4]; dcx q[0],q[4]; h q[1]; csx q[3],q[2]; cx q[1],q[3]; dcx q[2],q[0]; x q[4]; ccx q[1],q[4],q[3]; z q[0]; dcx q[0],q[1]; ccx q[2],q[3],q[4]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
5,2,"OPENQASM 2.0; include ""qelib1.inc""; gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } gate xx_minus_yy(param0,param1) q0,q1 { rz(-param1) q1; rz(-pi/2) q0; sx q0; rz(pi/2) q0; s q1; cx q0,q1; ry(param0/2) q0; ry(-param0/2) q1; cx q0,q1; sdg q1; rz(-pi/2) q0; sxdg q0; rz(pi/2) q0; rz(param1) q1; } qreg q[2]; creg c[2]; cu3(0.285421887262291,0.16780562312013195,5.391568776157299) q[1],q[0]; u1(5.301269278160955) q[0]; csx q[0],q[1]; ryy(1.4744702146599191) q[0],q[1]; xx_minus_yy(0.9818749616960091,3.209224219834174) q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
5,4,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } qreg q[4]; creg c[4]; rcccx q[0],q[2],q[1],q[3]; rcccx q[0],q[2],q[1],q[3]; c3sqrtx q[3],q[2],q[0],q[1]; c3sqrtx q[2],q[3],q[1],q[0]; c3sqrtx q[3],q[0],q[1],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
5,4,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[4]; creg c[4]; cswap q[1],q[0],q[3]; rx(3.2178636563739813) q[2]; ccx q[1],q[3],q[2]; ccx q[1],q[2],q[3]; ccz q[0],q[1],q[2]; c3sqrtx q[1],q[3],q[2],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
5,2,"OPENQASM 2.0; include ""qelib1.inc""; gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } gate xx_minus_yy(param0,param1) q0,q1 { rz(-param1) q1; rz(-pi/2) q0; sx q0; rz(pi/2) q0; s q1; cx q0,q1; ry(param0/2) q0; ry(-param0/2) q1; cx q0,q1; sdg q1; rz(-pi/2) q0; sxdg q0; rz(pi/2) q0; rz(param1) q1; } qreg q[2]; creg c[2]; swap q[1],q[0]; cp(4.351903926102819) q[0],q[1]; tdg q[1]; ryy(0.547555316384103) q[0],q[1]; xx_minus_yy(0.299390531009565,2.6988999815656514) q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
5,5,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } qreg q[5]; creg c[5]; h q[1]; s q[3]; ccx q[2],q[0],q[4]; p(0.39572692101135526) q[2]; rcccx q[0],q[1],q[4],q[3]; s q[4]; c3sqrtx q[1],q[2],q[0],q[3]; z q[4]; z q[3]; rzz(0.8092859329647599) q[1],q[2]; rcccx q[0],q[4],q[1],q[3]; r(5.303683569276596,6.01530362203845) q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
5,4,"OPENQASM 2.0; include ""qelib1.inc""; gate dcx q0,q1 { cx q0,q1; cx q1,q0; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ecr q0,q1 { rzx(pi/4) q0,q1; x q0; rzx(-pi/4) q0,q1; } gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } qreg q[4]; creg c[4]; rxx(2.118336026667648) q[2],q[3]; rx(0.9176165325070207) q[1]; dcx q[2],q[3]; tdg q[0]; ecr q[1],q[0]; ccx q[1],q[0],q[3]; rcccx q[2],q[1],q[3],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
5,2,"OPENQASM 2.0; include ""qelib1.inc""; gate xx_plus_yy(param0,param1) q0,q1 { rz(param1) q0; rz(-pi/2) q1; sx q1; rz(pi/2) q1; s q0; cx q1,q0; ry(-param0/2) q1; ry(-param0/2) q0; cx q1,q0; sdg q0; rz(-pi/2) q1; sxdg q1; rz(pi/2) q1; rz(-param1) q0; } gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } qreg q[2]; creg c[2]; xx_plus_yy(5.038062506634879,0.49011783176398016) q[0],q[1]; cs q[1],q[0]; rzx(1.458235222103209) q[0],q[1]; swap q[0],q[1]; ryy(4.659036247367409) q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
5,5,"OPENQASM 2.0; include ""qelib1.inc""; gate dcx q0,q1 { cx q0,q1; cx q1,q0; } gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[5]; creg c[5]; ch q[0],q[4]; swap q[3],q[2]; ry(0.2344335597800802) q[1]; c3sqrtx q[4],q[1],q[0],q[2]; sx q[3]; rccx q[4],q[2],q[3]; dcx q[1],q[0]; rcccx q[3],q[2],q[1],q[0]; ch q[2],q[4]; ccz q[1],q[0],q[3]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
5,4,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[4]; creg c[4]; ccx q[3],q[0],q[1]; u2(5.208331227094159,5.203022600310219) q[2]; cswap q[2],q[1],q[0]; cswap q[3],q[1],q[0]; ccx q[1],q[3],q[0]; cu1(5.259537007440179) q[2],q[3]; rxx(3.224314250775409) q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
5,3,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[3]; creg c[3]; ccx q[2],q[1],q[0]; u1(5.292820985643118) q[2]; t q[1]; cswap q[1],q[0],q[2]; s q[0]; ch q[1],q[2]; sxdg q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
5,2,"OPENQASM 2.0; include ""qelib1.inc""; gate xx_plus_yy(param0,param1) q0,q1 { rz(param1) q0; rz(-pi/2) q1; sx q1; rz(pi/2) q1; s q0; cx q1,q0; ry(-param0/2) q1; ry(-param0/2) q0; cx q1,q0; sdg q0; rz(-pi/2) q1; sxdg q1; rz(pi/2) q1; rz(-param1) q0; } gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } qreg q[2]; creg c[2]; cp(5.90519804120563) q[0],q[1]; ch q[0],q[1]; xx_plus_yy(0.6807218371953665,4.991687134722915) q[1],q[0]; cp(0.7779183576478536) q[0],q[1]; ryy(0.23178313674190093) q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
5,5,"OPENQASM 2.0; include ""qelib1.inc""; gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } qreg q[5]; creg c[5]; rzx(2.4292787106581115) q[1],q[3]; ccz q[4],q[2],q[0]; c3sqrtx q[0],q[4],q[3],q[1]; x q[2]; c3sqrtx q[0],q[2],q[1],q[3]; cswap q[1],q[2],q[3]; cu(6.0545251004533265,2.44989015004886,1.930371433817202,2.4844950311735507) q[4],q[0]; rcccx q[0],q[2],q[4],q[1]; rz(1.109588560929197) q[3]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
5,3,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[3]; creg c[3]; cswap q[1],q[2],q[0]; cu3(5.4457078888340265,0.8075073475104728,1.194081810663365) q[0],q[1]; x q[2]; tdg q[0]; cswap q[0],q[1],q[2]; rccx q[0],q[1],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
5,5,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[5]; creg c[5]; y q[0]; sx q[3]; rz(0.56947142219559) q[1]; u(5.591386602023172,3.5219680111956913,0.7680810868236077) q[2]; y q[4]; s q[1]; t q[2]; tdg q[4]; u1(0.6117045090298553) q[3]; u1(5.109171482593948) q[0]; cu(1.124882238841768,1.340521098526725,2.284266481500993,4.637905915624844) q[4],q[2]; sdg q[1]; z q[3]; sdg q[1]; x q[3]; z q[4]; x q[0]; u3(4.176310322615046,0.7559486445060701,5.369345354610699) q[2]; cy q[1],q[0]; u2(2.6853072074316633,5.579829895779185) q[3]; u1(1.153033621426653) q[2]; s q[4]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
